"CycID","BH.Q","ADJ.P","PER","LAG","AMP","0","3","6","9","12","15","18","21","24","27","30","33","36","39","42","45","48","51","54"
"VNG1838H","1","1","24","15","0.180919991370087","0.272176251","0.327984668","0.420109329","0.514982292","0.246945795","0.224306867","0.288298843","0.445775207","0.740882959","0.331100913","0.231762234","0.724611676","0.743779751","2.402629527","2.49827865","0.372505062","0.425043202","0.267091986","0.21919024"
"VNG1839H","1","1","27","10.5","0.210433191929387","0.731833218","1.386707248","1.078055975","1.070196093","0.807632996","1.312795665","0.940417473","0.979164873","1.325065218","0.789490446","0.701240469","1.250130175","1.218483227","1.091590821","1.43972565","0.678095554","0.743834181","0.952532701","0.92720649"
"VNG1842H","1","0.12432801130909","27","10.5","0.111339826027252","1.548829511","1.472194989","1.142425031","1.334347421","1.390202543","1.312795665","1.047865605","1.060027159","0.956434857","1.084233701","1.232744251","1.259133226","1.378520904","1.149409339","1.388345923","1.278654082","0.995081199","0.923091722","1.099188832"
"VNG1843C","1","1","21","4.5","0.135527910422793","1.598394328","1.544364374","1.219445538","1.712696754","2.230028491","1.528791958","1.495149187","1.811047644","1.317885126","1.409087228","1.198457631","0.944960895","1.062357987","0.984532785","1.013257666","1.102753799","1.104654733","1.097078149","1.099188832"
"VNG1844G","1","0.198324012220582","27","24","0.201189620556713","1.266046331","0.824050837","0.54935037","0.588545266","0.677071955","0.80021291","0.461915784","1.074139087","0.930801141","1.818686","0.910295201","0.438484347","0.932609109","0.605187855","0.683514385","0.911674717","0.889712945","0.952532701","0.827775498"
"VNG1845C","1","0.465359394956972","24","21","0.0949671344366362","1.331490594","1.201244651","0.880012648","0.530149419","1.07088003","1.273405974","1.149683645","1.292617146","0.956434857","1.026034242","1.198457631","1.067562775","1.407167047","0.743960006","1.314693786","1.333881393","1.080201648","0.901609705","0.981314941"
"VNG1846C","1","0.989052348566882","21","6","0.129912232415383","0.645194799","1.151980379","0.98823837","0.925621402","0.677071955","0.897054843","0.757444642","0.979164873","0.935872325","1.130039666","0.997690256","0.860795596","0.9262372","0.901165863","0.989005097","0.867790867","1.112928161","0.663860698","0.848143067"
"VNG1847G","1","1","21","19.5","0.126101393555263","0.731833218","1.07218178","0.54935037","0.649591379","0.943199963","1.207296505","1.106109274","1.258875717","1.593921667","0.906253084","0.990679452","1.277334306","1.005660564","0.727684671","0.886854494","0.659246957","0.743834181","0.628370288","0.92720649"
"VNG1848H","1","1","27","10.5","0.145970601253178","0.718131421","1.370214868","1.60619328","1.36569499","1.198813228","0.946176015","1.023852496","1.46566065","1.156764129","1.709234086","0.910295201","1.352807947","1.378520904","1.637481959","1.576648472","1.200070754","1.121263554","1.224503971","1.153945786"
"VNG1849H","1","1","21","3","0.191293371240227","1.539102529","0.912264845","1.032170664","1.057842383","1.817517103","1.060682433","1.023852496","1.110246316","1.060448667","0.918839717","0.644341449","0.627735087","0.296802993","0.374759237","0.351083181","1.158519633","0.777892485","0.945085576","1.153945786"
"VNG1850G","1","1","21","3","0.211450355134629","1.955410513","2.375799196","2.258228578","0.904375091","2.049049178","1.821471303","1.167590308","0.998782943","0.724954609","0.875535667","1.232744251","0.830458253","0.694496429","0.743960006","0.839806616","0.964551537","1.025228846","0.894560708","0.942354183"
"VNG1851G","1","1","27","21","0.128742467081479","1.767913198","1.689353745","1.537828854","1.296172866","1.742205945","2.377864102","1.705051955","2.094636579","1.719898197","1.935146738","2.182436294","1.909086308","1.647504556","1.543688102","1.747634826","2.021612768","1.640502832","1.870825195","2.051274284"
"VNG1852H","1","0.198324012220582","21","6","0.153894954616892","0.67428469","0.854166107","0.795083454","0.692426118","0.649016608","0.510574769","0.47641679","0.588477683","0.753058472","0.659892928","0.87258311","0.399429645","0.447831131","0.632561753","0.721806417","0.556661973","0.568611271","0.712452301","0.63356405"
"VNG1853G","1","1","27","9","0.0667521670783517","0.67428469","1.0159818","0.854861414","0.585138497","0.658236784","0.924803035","0.712036712","0.766656032","0.506489878","0.590950873","0.774003677","0.623246657","0.718715786","0.605187855","0.995013268","0.654617246","0.711267044","0.695872245","0.703939885"
"VNG1856G","0.649219021546614","0.0102968241547652","27","13.5","0.220960784363883","0.394709832","0.593008588","0.635060965","0.533236033","0.54794851","0.938997361","0.695719528","0.439918659","0.482318024","0.382699706","0.87258311","2.110842402","1.378520904","1.828977392","2.380116086","0.678095554","0.471846906","0.38323379","0.331346623"
"VNG1857C","0.940761521046347","0.0446861722497015","24","13.5","0.388237591625607","0.46203994","0.705349847","0.569627465","0.66872298","0.626527249","1.005616607","0.911793378","0.576918819","0.427976718","0.433281839","0.854317055","1.506547533","1.788775447","1.228269901","2.802963079","0.618731058","0.434665126","0.758622762","0.447177546"
"VNG1859G","1","1","21","9","0.238121991585849","0.941574391","0.483868237","1.911423855","0.873416513","1.470900961","1.438427202","1.132051607","1.353855334","1.150496006","1.962023316","1.10121415","0.664825966","0.7644588","0.733069832","0.605537184","0.944372571","1.155234107","1.097078149","1.005460376"
"VNG1861C","1","1","21","4.5","0.27825578361706","2.407287855","2.14606463","1.419961948","2.098565058","1.63504974","1.438427202","1.705051955","1.597225959","1.032027245","1.09173701","1.491291408","0.979481116","1.129972275","0.921321264","1.057139482","1.514292072","1.477777151","1.366730325","1.816523371"
"VNG1862G","1","1","24","15","0.100104771843965","1.009139791","1.337816216","0.91913375","1.244556259","1.086093359","1.085195701","0.977464536","0.808303891","0.825930604","0.845859416","1.055592588","1.029938258","1.04073123","1.075611987","1.405265466","1.079683564","1.244731681","1.177379312","0.997346598"
"VNG1864G","1","0.465359394956972","27","10.5","0.129263290823803","1.159163552","0.819135881","0.939341723","1.334347421","1.24184494","0.960698384","1.064186422","0.751597394","0.701701863","1.026034242","0.81892405","0.818624829","0.858955079","1.044352594","1.237431561","0.775254012","0.777892485","0.846736931","0.782133016"
"VNG1865H","1","0.12432801130909","27","10.5","0.0508253314155655","0.073408969","0.206920401","0.107518191","0.145268325","0.093960964","0.082708824","0.071738349","0.06550951","0.155781679","0.071621153","0.080474149","0.159417202","0.169168204","0.717032737","0.776220028","0.118097194","0.047039611","0.067628219","0.051816248"
"VNG1866G","1","1","24","3","0.165267867752452","1.081553542","1.699490158","1.093799979","0.746704945","1.041089684","0.968042942","1.123337253","1.258875717","0.876799378","0.938048195","1.429509562","0.650666781","0.888909646","0.766228096","1.109621927","1.06457217","1.010042548","0.982912668","1.126234576"
"VNG1867G","1","1","24","6","0.279478389449732","1.306561672","1.165846013","1.085899444","2.147866246","1.157272626","1.135934896","1.015971042","1.234148911","2.685331759","1.244587748","0.475800985","1.32399641","0.581107859","0.62330224","0.667154302","0.905272275","0.973053678","1.574129658","0.981314941"
"VNG1868G","1","1","24","6","0.185072094635273","1.356895156","0.713839681","0.830429015","1.174363498","2.392996719","0.903912845","0.769242066","0.569339319","1.948838215","0.938048195","0.49987724","0.520893338","0.438714491","0.72233907","0.552949773","0.364712045","0.660126163","1.046610309","0.618349447"
"VNG1869C","1","1","27","25.5","0.133494611438462","1.529436636","0.369670369","0.586386712","1.923554312","1.646622851","0.897054843","0.59609148","0.835475058","1.611336962","0.721788862","0.721302226","0.836438956","0.538896027","0.706536728","0.663125836","0.518781698","1.025228846","1.186656876","1.030199914"
"VNG1871G","1","1","21","7.5","0.36484617438839","1.028393966","1.544364374","1.311128953","1.569865664","1.63504974","0.953409549","0.556042949","0.689687466","1.015341341","0.95765823","0.42804232","0.609973011","0.447831131","0.321002052","0.386808045","0.312330868","0.825741608","0.633321747","0.934749653"
"VNG1872C","1","1","24","12","0.224213301432296","0.80944832","0.757846476","1.726954134","1.763138664","1.470900961","1.66238488","1.176647958","1.344932524","2.670780831","1.721062635","1.304288267","1.474461714","1.527829379","1.802204607","1.193271137","1.315212212","1.43432197","1.525476296","1.182338835"
"VNG1873G","1","1","27","9","0.397114847390948","1.967768521","2.045777309","1.925330549","1.472750919","1.99204757","2.073246307","1.772221239","1.178325338","0.769604307","0.857607262","1.611576192","1.506547533","1.62506882","0.717032737","1.567128223","1.26075787","0.909853838","1.054857434","1.005460376"
"VNG1874C","1","1","27","6","0.12538273972034","1.61866157","0.917738591","0.946175967","0.936431007","1.026506739","0.758669481","0.518685088","1.18614281","0.728904301","0.697323853","0.608997441","1.146985384","0.718715786","0.789162711","0.566509312","0.905272275","0.603587249","0.801469843","0.775821426"
"VNG1875G","1","1","24","3","0.195438541146647","1.519831446","1.386707248","1.193211717","0.75982333","1.361095415","1.153369777","1.106109274","1.242336738","0.891208512","1.076781961","1.148807426","0.778520028","1.055099589","0.60966649","0.860400513","1.305975837","1.088291932","1.022253791","1.153945786"
"VNG1877C","1","1","24","3","0.247710951033561","1.529436636","1.237718099","1.264456544","0.82415597","1.109319547","1.068791371","0.897809726","1.209907789","0.920741062","0.925198437","0.976805295","0.719430559","0.626626152","0.574745207","0.591043503","1.287697226","0.857130677","0.795203762","0.934749653"
"VNG1879G","1","1","24","1.5","0.151068434205581","1.290202229","1.078615055","1.440699171","1.045631277","1.286421287","1.460504881","1.405516723","1.170559388","1.043303244","0.86951827","1.190036029","0.632255841","0.775012936","0.503311881","0.624155105","1.296804327","0.958640229","0.827031828","1.005460376"
"VNG1880C","1","1","27","0","0.123804361419219","0.558163469","0.804566202","0.510935905","0.463885411","0.525243559","0.559435605","0.352452473","0.717600805","0.848676247","0.881594706","0.658118039","0.892241187","0.864864131","0.921321264","0.472385751","0.636421261","0.749405205","0.820565898","0.556530449"
"VNG1882G","1","1","21","16.5","0.0579565160317538","1.116164843","0.726766417","0.713162038","1.147407669","1.250634892","1.244641262","0.634105363","1.102929052","1.234699251","0.900024572","0.662775384","1.155245618","0.585105502","0.81879873","0.735041339","0.369889061","0.876533989","0.758622762","0.981314941"
"VNG1883G","1","1","27","10.5","0.120197906117347","1.365470604","0.6564897","0.635060965","1.057842383","0.747341661","0.85048382","0.751613953","0.580746324","0.925757437","1.005024067","0.443403978","1.295798488","0.78034452","0.941927459","0.855205171","0.529866812","0.685219662","0.5718874","0.565622439"
"VNG1884G","1","1","21","7.5","0.16695232974842","0.769663023","0.578986934","0.677875782","0.909640506","1.173713281","0.824965534","0.454831646","0.941077177","1.422044947","0.762730694","0.390546933","1.572829028","0.503188431","0.537843928","0.495837679","0.588948176","0.76636988","0.590127109","0.643914531"
"VNG1886C","1","0.989052348566882","27","18","0.217632472342817","1.095267371","0.329952632","1.790697811","1.516126005","1.670015402","1.189046442","2.036700119","1.475384417","1.825826118","1.769201096","1.09347588","1.138784212","1.51739072","1.736974693","1.222532756","2.007415536","1.715617347","1.574129658","1.507674003"
"VNG1887G","1","1","21","16.5","0.0826208043175126","1.588356069","0.809393738","0.861081016","0.623723145","1.141062262","1.198136726","0.918866668","0.934874851","0.910789712","0.845859416","0.936337795","0.873238608","0.9262372","0.656316819","0.771532992","0.918122439","0.980341466","0.93036554","1.163333556"
"VNG1889H","1","1","21","15","0.265243545939803","1.445130017","1.847955135","1.32066816","0.782201454","2.006147562","1.950699615","1.627800708","1.318515393","0.925757437","1.324285732","1.922273692","1.726614232","1.507023381","1.637481959","1.675090577","1.719103732","1.933168074","1.756965098","1.459593926"
"VNG1890H","1","1","27","18","0.743849112318492","0.804364811","0.360929535","0.586386712","1.349930216","1.390202543","1.47167047","1.856326314","1.787254288","5.561570321","2.906876816","3.575376967","3.293635031","2.831677971","5.059423336","2.337260465","5.017958735","2.278044714","3.588890827","1.675145336"
"VNG1891H","1","1","27","13.5","0.15948281504353","0.906647065","0.234618614","0.892864414","2.00333162","1.470900961","1.110275491","1.123337253","1.170559388","1.275614275","2.675993516","0.437194243","0.944960895","0.818706839","1.911705821","0.914121833","1.118407174","0.951513767","1.03030899","0.869011783"
"VNG1893G","1","1","24","15","0.244206906713915","1.181280149","0.901415101","1.017313744","1.57900567","1.173713281","1.921211921","1.123337253","0.782016379","1.346841058","1.194138596","0.884976936","0.842462731","1.243803731","1.21924698","2.095853656","0.808738591","1.025228846","0.915874773","1.126234576"
"VNG1894C","1","1","24","6","0.210665361602155","1.041433745","1.104736486","1.219445538","1.147407669","1.086093359","0.719282799","0.940417473","0.746643866","1.542797009","0.726783915","0.866451438","1.171944978","0.635277367","0.9145532","0.81970564","0.712386585","0.944440282","0.937696674","0.733043625"
"VNG1895H","1","0.826343045806599","21","9","0.132485210851464","0.479839391","1.719945809","1.219445538","1.85770718","0.910516729","1.162187311","0.955064753","0.824498673","0.925757437","1.040284473","1.011861055","0.898666833","0.593183482","0.755011959","0.696047192","0.614385879","0.813510233","1.014261569","1.005460376"
"VNG1896C","1","1","21","7.5","0.198238281302834","0.819711923","1.237718099","1.504745681","1.588198891","1.578392916","1.5522566","1.232488652","1.234148911","1.602605658","1.562661249","1.379984438","1.259133226","0.945484731","1.322254392","1.044411413","1.057095971","0.958640229","1.168174283","1.055548173"
